Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
23-Apr-14,3165.3,3190,3165,3172.75,3177.927703,36862,5112,117144771,16581,44.98,25,7.45
22-Apr-14,3179.4,3200,3143,3149.9,3164.47619,44289,8026,140151486,17534,39.59,57,-29.5
21-Apr-14,3202,3217,3170,3181.25,3186.585209,34521,5434,110004108,13534,39.21,47,-20.75
17-Apr-14,3175,3207.95,3158,3189.9,3188.338503,56543,10159,180278224,12367,21.87,49.95,14.9
16-Apr-14,3257,3257,3150,3156.4,3178.145277,117954,23190,374874948,40998,34.76,107,-100.6
15-Apr-14,3347,3371.8,3245.35,3260.45,3286.914963,503407,33645,1654656001,314118,62.4,126.45,-86.55
11-Apr-14,3190.25,3256,3165,3235.85,3207.104598,105996,18036,339940259,32450,30.61,91,45.6
10-Apr-14,3264,3264,3186.6,3206.6,3223.326611,53054,8270,171010370,20837,39.28,77.4,-57.4
09-Apr-14,3300,3300,3231,3253.1,3245.204161,98726,11672,320386026,74347,37.65,69,-46.9
07-Apr-14,3310,3320,3196,3291.25,3281.517405,23585,3563,77394588,6748,14.31,124,-18.75
04-Apr-14,3343,3354.75,3303,3315.5,3329.121666,29359,2782,97739683,11158,38.01,51.75,-27.5
03-Apr-14,3332,3345,3320,3338.6,3333.746573,26919,4187,89741124,8979,33.36,25,6.6
02-Apr-14,3344,3348.55,3300,3320.2,3331.884074,36256,4034,120800789,13270,36.6,48.55,-23.8
01-Apr-14,3285,3322.85,3279.1,3310.6,3308.06897,42830,4542,141684594,11644,27.19,43.75,25.6
31-Mar-14,3275,3304.2,3230.25,3278.85,3258.953302,105272,6054,343076532,12047,11.44,73.95,3.85
28-Mar-14,3232.25,3270,3231,3257.75,3250.110327,46217,4693,150210349,9178,19.86,39,25.5
27-Mar-14,3246,3262,3217,3228.5,3239.242787,35216,4078,114073174,10012,28.43,45,-17.5
26-Mar-14,3264.95,3271.5,3232,3244.65,3250.022853,44371,4521,144206764,14874,33.52,39.5,-20.3
25-Mar-14,3257,3279.5,3245,3251.6,3261.006472,35999,5118,117392972,11055,30.71,34.5,-5.4
24-Mar-14,3280,3316.95,3270,3274.05,3283.329412,46841,6243,153794433,20304,43.35,46.95,-5.95
22-Mar-14,3304,3311.75,3287,3293.95,3297.598833,4968,597,16382471,1338,26.93,24.75,-10.05
21-Mar-14,3330,3337,3270.55,3305.25,3301.193081,85384,9574,281869070,23831,27.91,66.45,-24.75
20-Mar-14,3275,3349,3272,3303,3319.471777,84364,9656,280043917,27845,33.01,77,28
19-Mar-14,3360,3366.5,3240.15,3271.55,3270.012867,148520,17024,485662311,61555,41.45,126.35,-88.45
18-Mar-14,3397.95,3412.8,3342,3349.25,3371.229191,52009,6135,175334259,14143,27.19,70.8,-48.7
14-Mar-14,3357.5,3401,3341.35,3389.45,3382.79007,72186,7466,244190084,10797,14.96,59.65,31.95
13-Mar-14,3430.2,3449,3340,3357.5,3388.891369,466221,38883,1579972323,177344,38.04,109,-72.7
12-Mar-14,3680,3698.4,3651.9,3670.9,3671.682739,20885,2071,76683094,4158,19.91,46.5,-9.1
11-Mar-14,3667,3706.95,3630,3672.75,3675.891712,35581,3624,130791903,5846,16.43,76.95,5.75
10-Mar-14,3726.15,3726.6,3645.1,3672.75,3676.142239,45789,4815,168326877,14700,32.1,81.5,-53.4
07-Mar-14,3825,3830.9,3705,3740.95,3776.687799,106127,7636,400808546,72813,68.61,125.9,-84.05
06-Mar-14,3832,3846.35,3816.7,3835.7,3831.786258,17741,2002,67979720,4312,24.31,29.65,3.7
05-Mar-14,3821,3840,3809.45,3815.3,3823.338739,27502,2452,105149462,6364,23.14,30.55,-5.7
04-Mar-14,3764,3821,3763.7,3799.9,3799.540675,46183,3195,175474187,29536,63.95,57.3,35.9
03-Mar-14,3823,3847.2,3780.1,3793.05,3813.155207,25946,2310,98936125,6705,25.84,67.1,-29.95
28-Feb-14,3779,3832.1,3779,3820.2,3807.426903,25856,2739,98444830,5587,21.61,53.1,41.2
26-Feb-14,3779.5,3809,3772,3803.85,3797.695747,28759,2838,109217932,8091,28.13,37,24.35
25-Feb-14,3751.5,3790,3751.5,3782.7,3782.060557,104926,2038,396836486,87241,83.15,38.5,31.2
24-Feb-14,3745,3755,3730,3750.75,3745.916879,20031,1422,75034461,5097,25.45,25,5.75
21-Feb-14,3728,3755,3728,3751.7,3743.026257,15691,1947,58731825,3430,21.86,27,23.7
20-Feb-14,3750,3750,3705.5,3713.7,3722.954496,20064,2571,74697359,3982,19.85,44.5,-36.3
19-Feb-14,3689,3763.05,3689,3753.95,3732.612234,63038,5639,235296410,23125,36.68,74.05,64.95
18-Feb-14,3652,3690.5,3651.1,3680,3675.034857,186819,2458,686566337,169923,90.96,39.4,28
17-Feb-14,3670.25,3677,3650,3662.25,3664.358116,21803,2856,79894000,4316,19.8,27,-8
14-Feb-14,3596,3655,3596,3645.6,3626.668622,31535,3122,114366995,11320,35.9,59,49.6
13-Feb-14,3600,3618.8,3581,3586.45,3592.535741,24971,1985,89709210,11561,46.3,37.8,-13.55
12-Feb-14,3606,3624.9,3592,3599.6,3608.286263,109249,4858,394201666,81085,74.22,32.9,-6.4
11-Feb-14,3569,3622,3569,3595.8,3597.659733,61869,2805,222583610,41104,66.44,53,26.8
10-Feb-14,3570.3,3584.15,3555.55,3568.5,3569.87025,60000,2013,214192215,46071,76.78,28.6,-1.8
07-Feb-14,3580,3603.4,3548.05,3566.7,3591.613795,172639,5259,620052614,150741,87.32,55.35,-13.3
06-Feb-14,3566.55,3583.9,3540.75,3563.45,3557.059558,87226,20386,310268077,42939,49.23,43.15,-3.1
05-Feb-14,3576.1,3588,3540.6,3581.55,3569.634009,30192,2948,107774390,14080,46.63,47.4,5.45
04-Feb-14,3588.1,3590,3550,3566.65,3568.586185,27029,3209,96455316,7114,26.32,40,-21.45
03-Feb-14,3685,3692.5,3623.5,3628.7,3651.144394,39503,2637,144231157,26838,67.94,69,-56.3
31-Jan-14,3704,3736.8,3613,3699.45,3708.000452,35369,3872,131148268,7814,22.09,123.8,-4.55
30-Jan-14,3696.25,3717,3663,3704.75,3690.811671,30245,2764,111628599,8149,26.94,54,8.5
29-Jan-14,3669.9,3743.9,3656.6,3717.65,3709.000021,47283,4380,175372648,16725,35.37,87.3,47.75
28-Jan-14,3718.15,3718.15,3671,3677,3685.590317,18590,2469,68515124,3954,21.27,47.15,-41.15
27-Jan-14,3718,3770,3718,3732.6,3741.929053,28613,2964,107067816,5714,19.97,52,14.6
24-Jan-14,3769.05,3798,3754.45,3759.05,3773.960511,35200,3850,132843410,7480,21.25,43.55,-10
23-Jan-14,3770,3799,3758.7,3792.8,3781.746012,61188,7966,231397475,23076,37.71,40.3,22.8
22-Jan-14,3735,3775,3735,3767.1,3761.47633,36418,3767,136985445,5310,14.58,40,32.1
21-Jan-14,3745,3770.5,3720,3755.65,3751.193092,68356,5558,256416555,16149,23.62,50.5,10.65
20-Jan-14,3712,3760,3704,3749.9,3729.712575,183787,9524,685472685,124199,67.58,56,37.9
17-Jan-14,3725,3759.9,3723.1,3728.05,3739.838832,138160,11792,516696133,75487,54.64,36.8,3.05
16-Jan-14,3704,3737,3695,3724.7,3718.4188,162039,5773,602528864,124679,76.94,42,20.7
15-Jan-14,3685.1,3723.1,3678,3710.55,3704.736902,137443,8415,509190154,83572,60.8,45.1,25.45
14-Jan-14,3636,3697.3,3636,3688.85,3671.847387,58999,6366,216635324,13623,23.09,61.3,52.85
13-Jan-14,3572,3674.4,3572,3665.7,3660.303316,200784,14872,734930341,101856,50.73,102.4,93.7
10-Jan-14,3494,3575.2,3449,3548.9,3536.971792,494995,36950,1750783352,107769,21.77,126.2,54.9
09-Jan-14,3435.6,3481.95,3417.3,3451.05,3453.108805,91099,12049,314574759,32994,36.22,64.65,15.45
08-Jan-14,3466,3474,3420.85,3428.5,3437.022132,41931,3802,144117775,11304,26.96,53.15,-37.5
07-Jan-14,3510,3522.25,3447,3457.4,3477.993172,40126,3776,139557954,15335,38.22,75.25,-52.6
06-Jan-14,3580,3581,3470,3514.2,3527.098011,73512,6577,259284029,28615,38.93,111,-65.8
03-Jan-14,3471,3572.05,3456,3565.45,3536.575418,79789,7999,282179816,30687,38.46,116.05,94.45
02-Jan-14,3466.4,3507.4,3464.95,3474.75,3483.702501,36669,2891,127743887,10599,28.9,42.45,8.35
01-Jan-14,3491,3497,3461.4,3466.4,3471.602807,23588,2034,81888167,8440,35.78,35.6,-24.6
31-Dec-13,3505,3519.8,3480,3485.5,3490.194126,42972,2461,149980622,23025,53.58,39.8,-19.5
30-Dec-13,3556,3575,3477.2,3501.65,3504.948097,76547,5787,268293262,25441,33.24,97.8,-54.35
27-Dec-13,3531,3570,3525.35,3562.25,3559.050453,85505,4825,304316609,53391,62.44,44.65,31.25
26-Dec-13,3485,3530,3482.1,3515.55,3505.452065,54678,3814,191671108,18850,34.47,47.9,30.55
24-Dec-13,3484,3502,3465.4,3486.35,3484.888066,70363,4389,245207179,34188,48.59,36.6,2.35
23-Dec-13,3502,3538.2,3463,3468.65,3486.526791,75324,7045,262619144,26405,35.06,75.2,-33.35
20-Dec-13,3509,3569.9,3509,3552.3,3541.542894,67026,6187,237375454,28651,42.75,60.9,43.3
19-Dec-13,3459,3540,3455.8,3514.45,3508.441982,83431,6345,292712823,30624,36.71,84.2,55.45
18-Dec-13,3450.5,3470,3448,3457.8,3456.982164,70981,1887,245380051,4446,6.26,22,7.3
17-Dec-13,3444.35,3483.2,3444.35,3456.45,3462.935329,106076,4454,367334328,51169,48.24,38.85,12.1
16-Dec-13,3370,3460,3354.6,3449.85,3443.325747,127249,9034,438159758,65656,51.6,105.4,79.85
13-Dec-13,3352,3380,3345,3373.85,3363.704597,59908,3409,201512815,29122,48.61,35,21.85
12-Dec-13,3370,3385.15,3350,3363.4,3366.700272,29737,2952,100115566,10571,35.55,35.15,-6.6
11-Dec-13,3361,3379,3342,3371.4,3367.88041,85492,3603,287926832,60482,70.75,37,10.4
10-Dec-13,3310,3389.65,3310,3370.3,3366.980241,78495,4140,264291114,46105,58.74,79.65,60.3
09-Dec-13,3350,3384,3322.5,3337.45,3342.0545,29156,2374,97440941,9224,31.64,61.5,-12.55
06-Dec-13,3350,3350,3320,3326.6,3330.06741,143569,3812,478094448,123680,86.15,30,-23.4
05-Dec-13,3375.3,3396.65,3344.75,3351.15,3359.906322,45934,3102,154333937,23566,51.3,51.9,-24.15
04-Dec-13,3349,3386.3,3338.8,3365,3371.833988,66417,4347,223947098,34259,51.58,47.5,16
03-Dec-13,3324,3359.4,3324,3348.45,3347.591392,86452,2211,289405971,47814,55.31,35.4,24.45
02-Dec-13,3354,3373.9,3328.4,3338.45,3350.209497,54607,2954,182944890,20003,36.63,45.5,-15.55
29-Nov-13,3310,3366,3310,3353.5,3352.052585,45127,4112,151268077,19399,42.99,56,43.5
28-Nov-13,3297,3332.95,3251,3323.95,3263.186848,741315,3725,2419049358,709005,95.64,81.95,26.95
27-Nov-13,3320,3333,3290,3295.65,3303.202606,18114,2637,59834212,4373,24.14,43,-24.35
26-Nov-13,3315,3348.45,3293.25,3318.95,3313.058817,79569,3115,263616777,56363,70.84,55.2,3.95
25-Nov-13,3349,3379.15,3309.5,3327.6,3324.600307,119802,3199,398293766,94900,79.21,69.65,-21.4
22-Nov-13,3325.1,3372.5,3325.1,3349.3,3354.321005,29174,2560,97858961,5402,18.52,47.4,24.2
21-Nov-13,3402,3402,3316.05,3347.35,3346.821835,46008,6334,153980579,14470,31.45,85.95,-54.65
20-Nov-13,3420,3440,3395,3402.4,3414.171754,29286,2856,99987434,12431,42.45,45,-17.6
19-Nov-13,3401,3447.9,3399.15,3443.6,3427.305099,72275,6039,247708476,39001,53.96,48.75,42.6
18-Nov-13,3380.3,3410,3380.3,3400.3,3396.513044,68688,5012,233299688,34283,49.91,29.7,20
14-Nov-13,3353,3374.45,3350,3353.8,3360.652362,36538,2857,122791516,14474,39.61,24.45,0.8
13-Nov-13,3320,3358.9,3320,3333.9,3342.667073,46737,4108,156226231,22360,47.84,38.9,13.9
12-Nov-13,3355.25,3373.95,3330.3,3339.35,3352.959245,79475,3296,266476436,53250,67,43.65,-15.9
11-Nov-13,3349,3395.1,3347.9,3363.1,3368.47012,85676,4692,288597046,56955,66.48,47.2,14.1
08-Nov-13,3340,3389,3340,3357.5,3361.007888,51849,2804,174264898,28871,55.68,49,17.5
07-Nov-13,3321,3399.2,3316,3359.15,3367.6202,81385,7939,274073770,23517,28.9,83.2,38.15
06-Nov-13,3275,3310.55,3275,3305.9,3299.522727,21296,2078,70266636,5183,24.34,35.55,30.9
05-Nov-13,3246,3290,3234,3264.95,3267.163481,32126,2723,104960894,8692,27.06,56,18.95
03-Nov-13,3274,3296,3272.3,3279.5,3282.980825,5893,924,19346606,2066,35.06,23.7,5.5
01-Nov-13,3304.9,3312.05,3271.6,3278.75,3286.587199,31887,2764,104799406,6578,20.63,40.45,-26.15
31-Oct-13,3302,3326.35,3291.1,3308.65,3313.370871,46682,2576,154674779,22788,48.82,35.25,6.65
30-Oct-13,3315,3336.05,3309,3324,3322.97256,23615,2213,78471997,3498,14.81,27.05,9
29-Oct-13,3320,3361.95,3304.65,3334.9,3334.452965,97204,4937,324122166,64274,66.12,57.3,14.9
28-Oct-13,3320,3333.6,3297,3323.85,3322.810025,32299,2679,107323441,10758,33.31,36.6,3.85
25-Oct-13,3315,3348,3304,3331,3330.753695,69487,5317,231444082,31090,44.74,44,16
24-Oct-13,3309.4,3372,3292.1,3309.85,3331.535141,61765,6188,205772268,12182,19.72,79.9,0.45
23-Oct-13,3315,3329.65,3278,3324.15,3306.421743,41696,4928,137864561,9598,23.02,51.65,9.15
22-Oct-13,3340,3363,3325.4,3334.75,3340.475581,71132,4430,237614709,37325,52.47,37.6,-5.25
21-Oct-13,3325,3371.15,3268.35,3335.95,3308.972291,59583,6116,197158496,9159,15.37,102.8,10.95
18-Oct-13,3270,3321.5,3260.65,3316.15,3302.322656,61065,5896,201656333,11062,18.12,60.85,46.15
17-Oct-13,3321,3352,3259.3,3270.1,3305.105405,75205,7748,248560452,11141,14.81,92.7,-50.9
15-Oct-13,3321,3357,3312,3348.3,3338.82349,115631,10718,386071499,31293,27.06,45,27.3
14-Oct-13,3255,3334.15,3255,3323.5,3312.225738,205065,14141,679221571,83614,40.77,79.15,68.5
11-Oct-13,3320,3360,3157.65,3273.9,3263.955619,810341,64542,2644917060,95585,11.8,202.35,-46.1
10-Oct-13,3130,3155,3092.2,3124.15,3122.251994,231414,20862,722532823,54114,23.38,62.8,-5.85
09-Oct-13,3036,3127.15,3010,3107.55,3056.373264,225827,11177,690211605,140919,62.4,117.15,71.55
08-Oct-13,3045,3050,3023.5,3032.4,3030.35169,161907,4260,490635151,140394,86.71,26.5,-12.6
07-Oct-13,3016,3044.45,3009,3019.55,3018.377827,135803,5764,409904764,100671,74.13,35.45,3.55
04-Oct-13,3035,3035,3005.5,3015.45,3018.531512,66196,3571,199814712,45134,68.18,29.5,-19.55
03-Oct-13,3020,3048.5,3020,3038.8,3032.810321,205832,5445,624249414,177092,86.04,28.5,18.8
01-Oct-13,3022,3037.75,2994,3014.7,3016.643578,37638,2640,113540431,20084,53.36,43.75,-7.3
30-Sep-13,3011,3054.1,3002.1,3015.45,3034.49101,31368,3372,95185914,10501,33.48,52,4.45
27-Sep-13,3015,3050.85,2991.2,3006.4,3019.331148,36461,3801,110087833,13418,36.8,59.65,-8.6
26-Sep-13,3023,3034.85,3002.45,3013.35,3015.817732,147459,4539,444709467,118680,80.48,32.4,-9.65
25-Sep-13,3028,3035,2994.9,3007.8,3013.877452,24676,1994,74370440,9492,38.47,40.1,-20.2
24-Sep-13,3018,3030,2998,3014.8,3014.467873,63156,2458,190381733,46879,74.23,32,-3.2
23-Sep-13,2995.55,3042,2995.55,3018.65,3020.390223,74606,3136,225339233,50179,67.26,46.45,23.1
20-Sep-13,3009,3031,2985.1,2995.55,3009.121911,45279,3387,136250031,16777,37.05,45.9,-13.45
19-Sep-13,3010,3038,3000,3019.45,3021.194004,122080,5689,368827364,99565,81.56,38,9.45
18-Sep-13,3021,3027,3001,3015.7,3012.856365,85752,5072,258358459,66668,77.75,26,-5.3
17-Sep-13,3015,3029.05,2992,3023.35,3011.897865,35649,3810,107371147,4292,12.04,37.05,8.35
16-Sep-13,3028,3049,2980,2992.3,3001.889981,44038,4178,132197231,19870,45.12,69,-35.7
13-Sep-13,3055,3060.1,3013,3028.25,3033.296229,54333,4713,164808084,28906,53.2,47.1,-26.75
12-Sep-13,3110,3119.75,3046,3064.1,3072.118458,47080,4124,144635337,19584,41.6,73.75,-45.9
11-Sep-13,3150,3172.7,3108,3120.55,3130.469254,84856,8020,265639099,42707,50.33,64.7,-29.45
10-Sep-13,3032,3170,3032,3150.7,3104.764175,226562,13547,703421581,144045,63.58,138,118.7
06-Sep-13,3000,3068.15,3000,3020.85,3030.41268,107100,7314,324557198,50513,47.16,68.15,20.85
05-Sep-13,3081.55,3090,2997,3002.7,3020.190279,56412,5314,170374974,13884,24.61,93,-78.85
04-Sep-13,3050,3139.5,3050,3105.9,3109.36479,99194,8517,308430331,38624,38.94,89.5,55.9
03-Sep-13,3074,3093,3020,3033.85,3048.402748,41557,4159,126682473,8302,19.98,73,-40.15
02-Sep-13,3066,3124,3066,3077.35,3091.962528,60712,4721,187719229,19048,31.37,58,11.35
30-Aug-13,3091,3123.6,3039,3100.3,3092.129944,77372,6710,239244278,24360,31.48,84.6,9.3
29-Aug-13,3055,3125,3055,3109,3103.27036,117569,8388,364848393,60031,51.06,70,54
28-Aug-13,3047,3128.9,3047,3120.3,3109.970133,147686,13006,459299049,80211,54.31,81.9,73.3
27-Aug-13,3030,3079.4,3030,3058.1,3063.24712,68825,5986,210827983,20625,29.97,49.4,28.1
26-Aug-13,3015,3046.55,3008,3030.55,3033.325981,55991,6116,169838955,13565,24.23,38.55,15.55
23-Aug-13,3013,3017.95,2982.6,2998.5,2997.256766,28006,3238,83941173,6326,22.59,35.35,-14.5
22-Aug-13,2976.25,3035.85,2964.3,3023.3,3005.452769,69965,5993,210276503,34478,49.28,71.55,47.05
21-Aug-13,3004.4,3004.4,2923,2953.35,2948.290949,46259,4648,136384991,16328,35.3,81.4,-51.05
20-Aug-13,3009,3018,2987.25,3007.1,3003.094661,52049,5796,156308074,25615,49.21,30.75,-1.9
19-Aug-13,2975.25,3025,2952,3005.45,2995.460606,70214,6065,210323271,29032,41.35,73,30.2
16-Aug-13,3015,3036.35,2966.05,2974.6,2993.878651,43280,4205,129575068,11217,25.92,70.3,-40.4
14-Aug-13,3060,3093.5,3041.2,3069.8,3071.245172,42203,4381,129615760,12628,29.92,52.3,9.8
13-Aug-13,3005,3098.4,3004,3084.9,3063.752218,130756,10225,400603985,73251,56.02,94.4,79.9
12-Aug-13,2970,3017.2,2965,3005.25,2994.024998,90088,5619,269725724,44654,49.57,52.2,35.25
08-Aug-13,2939,2975.8,2936,2961.1,2959.634012,64841,4895,191905629,28619,44.14,39.8,22.1
07-Aug-13,2980,3000,2947.2,2955.45,2966.50359,122550,5887,363545015,76540,62.46,52.8,-24.55
06-Aug-13,3008.5,3009,2952,2986.1,2983.009373,82686,4995,246653113,42794,51.75,57,-22.4
05-Aug-13,3000,3025,2997,3007.45,3012.451222,159580,7345,480726966,112973,70.79,28,7.45
02-Aug-13,2981,3019.95,2981,3006.7,3007.305254,156103,10373,469449372,94703,60.67,38.95,25.7
01-Aug-13,2977,2993,2956.15,2975.7,2976.908342,104999,7511,312572399,70481,67.13,36.85,-1.3
31-Jul-13,2961,2989.8,2929.8,2967.15,2965.298914,58117,5581,172334277,13594,23.39,60,6.15
30-Jul-13,2930,2970,2930,2955.7,2951.977911,77234,6731,227993062,31262,40.48,40,25.7
29-Jul-13,2902,2942.9,2902,2920.75,2926.912176,71051,4366,207960037,43435,61.13,40.9,18.75
26-Jul-13,2930,2950,2888.1,2915.5,2931.570324,81608,7590,239239591,40551,49.69,61.9,-14.5
25-Jul-13,2900,2945.1,2900,2915.9,2922.763089,93001,6985,271819890,63736,68.53,45.1,15.9
24-Jul-13,2887.7,2925,2880,2907.6,2909.411823,61184,4989,178009453,31852,52.06,45,19.9
23-Jul-13,2881,2915.45,2881,2900.85,2904.132048,74556,5504,216520469,40425,54.22,34.45,19.85
22-Jul-13,2828.4,2896,2825,2875.65,2875.563628,111217,7922,319811560,68967,62.01,71,47.25
19-Jul-13,2805,2863.9,2777,2845.8,2850.834193,193412,16735,551385543,145794,75.38,86.9,40.8
18-Jul-13,2750,2817.65,2740,2799.5,2796.799643,137410,9118,384308239,74851,54.47,77.65,49.5
17-Jul-13,2730.45,2754.9,2730.45,2750.3,2748.090777,71659,5277,196925437,42424,59.2,24.45,19.85
16-Jul-13,2700.1,2768.95,2690,2730.45,2740.914756,63031,6864,172762598,14111,22.39,78.95,30.35
15-Jul-13,2791.3,2791.3,2729.05,2741.85,2750.208122,165461,14913,455052186,56501,34.15,62.25,-49.45
12-Jul-13,2779.4,2905,2749,2802.75,2810.506232,845026,72059,2374950839,195351,23.12,156,23.35
11-Jul-13,2530.3,2563.45,2506.3,2526.75,2535.907445,120977,12256,306786475,47393,39.18,57.15,-3.55
10-Jul-13,2505,2520,2494.25,2501,2507.175218,78211,6920,196088681,45409,58.06,25.75,-4
09-Jul-13,2477,2512,2477,2495.7,2496.309259,113261,7347,282734483,69405,61.28,35,18.7
08-Jul-13,2475.05,2497.4,2460.25,2471.7,2474.807515,44149,4027,109260277,17523,39.69,37.15,-3.35
05-Jul-13,2469.8,2481,2438.3,2454.45,2461.190803,58930,4966,145037974,18264,30.99,42.7,-15.35
04-Jul-13,2420,2469.9,2420,2460.5,2446.177341,104860,7094,256506156,43641,41.62,49.9,40.5
03-Jul-13,2399,2451,2392.85,2405.3,2415.189405,51308,5448,123918538,7780,15.16,58.15,6.3
02-Jul-13,2441,2464,2402.1,2405.55,2427.540953,41401,4696,100502623,8730,21.09,61.9,-35.45
01-Jul-13,2460,2480,2440.3,2447.55,2457.419576,33193,3735,81569128,11239,33.86,39.7,-12.45
28-Jun-13,2488,2500,2426,2493.25,2467.068089,79191,7310,195369589,19029,24.03,74,5.25
27-Jun-13,2412,2496.25,2412,2476.95,2462.3761,94637,8593,233031887,27611,29.18,84.25,64.95
26-Jun-13,2390,2412,2372.15,2397.55,2395.231322,33689,3261,80692948,7042,20.9,39.85,7.55
25-Jun-13,2378,2386,2346.55,2378,2375.116207,90055,4703,213891090,54962,61.03,39.45,0
24-Jun-13,2408,2410,2352,2380.25,2377.05833,55872,4925,132811003,26297,47.07,58,-27.75
21-Jun-13,2370,2430,2370,2419.15,2402.659653,59125,5149,142057252,19858,33.59,60,49.15
20-Jun-13,2420.75,2447.45,2343,2366.9,2402.112841,69824,7492,167725127,20679,29.62,104.45,-53.85
19-Jun-13,2445,2448,2407.35,2438,2426.950525,44689,4178,108457992,11684,26.15,40.65,-7
18-Jun-13,2430,2460,2426.6,2447.6,2445.63076,37263,4263,91131539,10314,27.68,33.4,17.6
17-Jun-13,2407,2426.95,2395.1,2421.45,2414.469994,30577,2940,73827249,10703,35,31.85,14.45
14-Jun-13,2381.25,2409,2376.05,2394.95,2393.309665,48349,3842,115714129,13435,27.79,32.95,13.7
13-Jun-13,2421,2426.45,2375.2,2379.1,2395.674498,43800,3197,104930543,12269,28.01,51.25,-41.9
12-Jun-13,2464.9,2505,2413.1,2423.95,2463.11009,58870,4774,145003291,15602,26.5,91.9,-40.95
11-Jun-13,2490,2514,2465.05,2473.95,2492.862228,61355,4580,152949562,14313,23.33,48.95,-16.05
10-Jun-13,2461.8,2497.85,2460,2487.05,2482.646809,44650,3855,110850180,15118,33.86,37.85,25.25
07-Jun-13,2428,2473.9,2420,2446.9,2449.401051,58444,5099,143152795,13080,22.38,53.9,18.9
06-Jun-13,2451.1,2452.25,2415,2427.5,2433.147929,60698,6085,147687213,25160,41.45,37.25,-23.6
05-Jun-13,2480,2490.35,2453.9,2462.1,2471.087766,60365,3359,149167213,25947,42.98,36.45,-17.9
04-Jun-13,2489.7,2518.9,2464,2495.05,2494.808698,128310,7935,320108904,38200,29.77,54.9,5.35
03-Jun-13,2524.8,2624.9,2476.35,2513.95,2545.599896,490235,37212,1247942165,110162,22.47,148.55,-10.85
31-May-13,2350,2420,2348.2,2407.6,2383.348409,89458,6610,213209582,36467,40.76,71.8,57.6
30-May-13,2337,2348.5,2315.75,2342.15,2338.490031,104169,3677,243598168,74890,71.89,32.75,5.15
29-May-13,2366,2390.55,2333.75,2350.5,2362.260596,41478,3078,97981845,11948,28.81,56.8,-15.5
28-May-13,2366,2379,2355.5,2366.35,2366.038363,31749,2976,75119352,8940,28.16,23.5,0.35
27-May-13,2345.45,2380,2330.8,2366.35,2362.257644,51381,3962,121375160,20645,40.18,49.2,20.9
24-May-13,2360,2381.8,2335.05,2346.9,2347.911165,30506,2010,71625378,9296,30.47,46.75,-13.1
23-May-13,2374,2418,2355,2358.9,2378.512541,53586,3906,127454973,17460,32.58,63,-15.1
22-May-13,2395.1,2431.75,2378.45,2388.35,2408.065237,83634,6946,201396128,30670,36.67,53.3,-6.75
21-May-13,2373.9,2414.8,2366.3,2397.45,2398.159223,75391,5705,180799622,23987,31.82,48.5,23.55
20-May-13,2336.25,2382.2,2336.25,2375.6,2371.257446,89615,6821,212500236,46081,51.42,45.95,39.35
17-May-13,2335,2368.95,2335,2350.8,2351.250285,54318,3294,127715213,28298,52.1,33.95,15.8
16-May-13,2360,2360.35,2315.35,2332.15,2330.818796,63536,4718,148090903,22960,36.14,45,-27.85
15-May-13,2350,2371,2346.6,2360.2,2357.423076,54898,3745,129417812,17060,31.08,24.4,10.2
14-May-13,2340,2369.8,2340,2351.6,2354.729164,30572,2515,71988780,13006,42.54,29.8,11.6
13-May-13,2351.25,2360,2331.5,2340.35,2340.739146,66010,2665,154512191,43037,65.2,28.5,-10.9
11-May-13,2372,2372,2354.05,2362.15,2363.028687,3451,316,8154812,1236,35.82,17.95,-9.85
10-May-13,2364,2385,2358,2370.75,2371.94916,49410,4247,117198008,13208,26.73,27,6.75
09-May-13,2346,2368.9,2346,2359.9,2360.29003,44954,3384,106104478,16590,36.9,22.9,13.9
08-May-13,2364,2374,2338.3,2350.55,2352.394075,91810,5234,215973300,44299,48.25,35.7,-13.45
07-May-13,2350,2355,2325,2348.6,2341.882281,143792,5238,336743937,108434,75.41,30,-1.4
06-May-13,2315,2345,2315,2341.4,2337.582157,58534,4691,136828034,22452,38.36,30,26.4
03-May-13,2297,2321.9,2280.65,2307.8,2309.026019,142360,9132,328712944,65628,46.1,41.25,10.8
